id,userId,yachtId,type,weight,createdAt,updatedAt
3885246a-df89-4eb7-acbb-6d7e4cde64e3,48f75132-c52e-4f69-a50a-2aa10514c7c7,8268a379-def3-4309-b42b-c85572569327,wishlist,4,2025-06-25 10:48:11.393411,2025-06-25 10:48:11.393411
b13155e8-604e-4ea9-b07a-c465b2cb8e21,081fd197-f3aa-42ab-a184-4503ef54c1f9,1026dd95-e768-4fea-aacb-b1f529acd286,view,2,2025-06-25 10:53:35.510576,2025-06-25 10:53:35.510576
7e5b618c-dc8d-4929-8248-8815bb20dfaa,e1d58167-f496-4084-985d-295fbb5bce8b,f221d43b-32c6-4fe8-8755-069683e44666,view,2,2025-06-25 11:14:47.778951,2025-06-25 11:14:47.778951
1f1a7449-4716-45d1-96db-ef920c6f600e,2b154085-5058-42b4-8fec-b10f245cbd4b,30a9be08-28a0-4b54-8043-a4c370ff2b1b,view,2,2025-06-25 11:31:04.155648,2025-06-25 11:31:04.155648
454522c2-dca6-438d-a000-b61114955257,48f5dc4d-5a74-4625-91a6-3f3ae236e59a,dfc97571-63b1-4159-aa1d-bd699aa8237c,wishlist,4,2025-06-25 11:59:44.938801,2025-06-25 11:59:44.938801
a4b24793-9f86-4688-a8f1-abf5f82d7dc7,51b55d2a-d6a4-41f3-9758-fe0a68925fb1,e510d1dc-6834-469f-a5cc-b8b35e220097,view,2,2025-06-25 13:03:38.035328,2025-06-25 13:03:38.035328
456170fb-a201-41e2-98e0-059887a335f7,d02776ce-3755-49ef-8221-fe0bb0b739ec,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-06-25 14:09:30.539745,2025-06-25 14:09:30.539745
7e01ae56-4b17-4a72-b78d-79a4ac94618d,4a03b886-a640-4b7a-a6ce-a4ff78ca9602,0682c013-52ee-455b-b033-d9725e79d05e,view,2,2025-06-25 14:16:56.082029,2025-06-25 14:16:56.082029
f49b22a2-7909-47a4-9b71-92895ec4b7ae,e2537128-2a5b-4cc6-8a2d-3f337ccffd0e,6adbbdf2-2626-4d3f-b88e-e6caab0f2d93,view,2,2025-06-25 14:58:15.597245,2025-06-25 14:58:15.597245
ff97bdb9-6c2d-4c5e-8393-7a77ba04b73c,d0be42f1-b668-47a2-b41d-353e7a290710,9c1c7345-82ff-463e-bd39-7549ebb9cd0c,view,2,2025-06-25 15:01:45.441894,2025-06-25 15:01:45.441894
8457b4e3-cc5c-442c-bf09-9349d3cdcf92,17c65c32-f56e-472b-a2a9-2c47461aad14,06b410e1-2017-40e5-b4fe-f157ed856d36,view,2,2025-06-25 15:17:59.810838,2025-06-25 15:17:59.810838
94bae78e-f485-4124-a014-74f68c1cdb6c,353104ab-ff6e-4630-839b-7cc90280e299,29fbad48-9491-4520-9182-f09331dd5ed6,view,2,2025-06-25 15:32:15.123942,2025-06-25 15:32:15.123942
f272a820-b4db-4746-90cf-fb399fe949d6,c6aed013-ff05-4102-98b9-ef2accfaca30,3303aa4d-d3ef-4e41-acd6-1950ed76eda2,chatOwner,6,2025-06-25 15:33:04.354488,2025-06-25 15:33:04.354488
4692cca6-95ff-480b-a9f3-e57bf713713d,faa19c02-769a-4807-b7d1-88f01ac85032,318ef81f-2b40-4abd-9a51-e3e2289a4ce7,wishlist,4,2025-06-25 15:50:36.320202,2025-06-25 15:50:36.320202
d9053682-e8a7-4280-b06d-4c179bc3a6ba,910f55a3-570f-4d54-babd-70575c4f3a89,2a4d534e-2da4-4b41-b899-46e644b783b6,view,2,2025-06-25 17:02:33.258604,2025-06-25 17:02:33.258604
e510bd06-3540-4a53-ae3b-84a70c268b77,45f187b2-992c-4b02-95e2-e70bf46fddb2,ebe00963-a0f5-4f2e-9cb0-e60e568e97d7,view,2,2025-06-25 20:03:17.867198,2025-06-25 20:03:17.867198
a8a07211-0b3f-4da9-bdd1-7655929968bb,f9bd771c-ce70-46d7-9580-28ceca3c6501,32958532-d3a6-4dbd-8178-82a5707e7c65,wishlist,4,2025-06-25 20:06:09.215512,2025-06-25 20:06:09.215512
3126eaf3-a690-4276-9e3e-565f4a989561,28c85dd6-1d24-4f15-bdaf-527662c9d6b7,c0f5f0da-ab9d-4d4a-8081-33a4883f4687,view,2,2025-06-25 20:12:08.058800,2025-06-25 20:12:08.058800
5332da6d-5a81-44e0-9dbc-f3625eca76a6,23229ec8-8489-4a4b-8a03-4cfdadf290c7,544ffe14-1432-452c-bf11-433fb6b329da,wishlist,4,2025-06-25 20:42:10.370658,2025-06-25 20:42:10.370658
e8781ae2-9317-4240-b225-02eb319b1185,81277376-111d-4a8e-88b4-3b074dafb59b,1aa5b316-f280-4d1f-b762-fb788c721dfb,view,2,2025-06-25 20:49:43.157427,2025-06-25 20:49:43.157427
14a8634d-b5de-48c0-a250-200a829081d3,0d6b3069-e1b8-4bda-9b89-3ad98ccf0340,df2be5aa-5576-4455-bfdb-3d1da64179e6,view,2,2025-06-25 22:39:54.088880,2025-06-25 22:39:54.088880
5e7738b3-89aa-4806-836a-3742fec48aa3,9853f887-f557-4a03-9673-3de526917b26,5ea263c4-5ae3-467a-beb0-49329fa62a72,view,2,2025-06-25 22:43:58.721509,2025-06-25 22:43:58.721509
5264b3ba-9ea2-4177-84cd-bab6d69abce5,769179bb-8a19-423f-a605-2fb3ba5e61fe,a28a38b1-778a-4078-9bac-219dd8a131d7,view,2,2025-06-25 23:19:00.462803,2025-06-25 23:19:00.462803
116eedab-0de0-4b0c-8d36-0d4158e57e10,d82918f0-685e-40ed-9a9c-0c9b658dc2c4,415ef694-efdd-480d-b8e2-eae3309af1df,view,2,2025-06-25 23:31:39.769527,2025-06-25 23:31:39.769527
cab3fce3-ad21-43c6-96de-5a2d9ba514fe,cb69e603-3999-4b81-8f62-d6fa9da78922,de9f3956-684b-4e30-82a1-81f12e4f1a72,view,2,2025-06-25 23:45:32.442072,2025-06-25 23:45:32.442072
8fc3daf3-452f-49c1-aae1-c8dd71911b79,d0be42f1-b668-47a2-b41d-353e7a290710,1bcb3358-5292-4c3d-8a2a-ae21f328e8de,view,2,2025-06-26 00:39:12.938272,2025-06-26 00:39:12.938272
207c6d9d-248d-4b3d-bd92-adcb3fb873b2,83e8f181-f6a4-448b-9f76-76664c8b9032,ec5db4dc-975a-42b6-a1c3-2a58a69869ae,view,2,2025-06-26 01:16:10.787129,2025-06-26 01:16:10.787129
c728b6ff-aaa9-469a-bc93-b1735919d72d,18d88586-f7f0-4dd0-81ed-2692c10ed359,6f55eeb6-4938-4fc2-9f30-9275a69854a8,view,2,2025-06-26 01:37:17.390599,2025-06-26 01:37:17.390599
7307c967-127e-4216-ba95-a80f82d9df0c,dc9ecd38-e47f-453f-a081-f614523637ca,074e1237-62ec-43fc-9245-98da440b38f2,view,2,2025-06-26 01:56:54.905537,2025-06-26 01:56:54.905537
07c33d28-845c-4222-9585-0b8af194d451,5266687a-fde0-4b6b-96ba-2d341d977606,863039cf-3406-4dff-b8ab-7351ea62a69f,view,2,2025-06-26 01:59:14.239645,2025-06-26 01:59:14.239645
2571cfe3-89bf-4cdd-85d8-72317621b16f,f9166638-f1de-4090-94b7-ab08352d4adf,3f7d5941-74ad-4277-b0e8-304947bb4855,view,2,2025-06-26 02:21:34.198935,2025-06-26 02:21:34.198935
cbff9604-45f3-485b-9e13-0bd028f6cea2,4a03b886-a640-4b7a-a6ce-a4ff78ca9602,02e38825-3aee-42ec-ac50-65635ebeb3c3,view,2,2025-06-26 02:51:13.458273,2025-06-26 02:51:13.458273
c9d6b25b-2a90-4593-b7ff-f569050815a5,fadcb500-90fc-42e5-9515-84a89f8e90c1,388e7ee8-4574-4e70-9fcd-1bdc2c1d4c7d,view,2,2025-06-26 03:43:37.968735,2025-06-26 03:43:37.968735
751849ba-ed72-42b9-b1e7-b198e186285c,21d6f394-a9dc-4d28-9e0b-7831e7316ac9,0e564418-69a8-4d49-8439-2880a860b34f,view,2,2025-06-26 03:46:09.262028,2025-06-26 03:46:09.262028
a3c495c3-f0d4-4c46-acf1-1114a9e46b0f,c089c649-de86-4dee-aba6-dbd7025c0870,7cda6592-8e3b-439c-9664-f0bd94e6632b,view,2,2025-06-26 03:47:56.741847,2025-06-26 03:47:56.741847
b631ba43-4482-42ac-8d4e-791170131702,f1c76c09-e151-454e-a3ce-af1e3cac8369,c3bd248f-feb8-49b9-a176-efad19b5bba0,view,2,2025-06-26 03:49:47.444284,2025-06-26 03:49:47.444284
9b1e00df-effe-4483-8b08-50dbd7dc3ec2,380a5a0f-989a-4aaf-9e61-24c777943066,b3b3e9b0-14aa-452a-ab86-231709681870,view,2,2025-06-26 04:30:55.415658,2025-06-26 04:30:55.415658
bea09ea4-6d07-4b67-a37e-58a1cbb8def5,da2cedb6-74fd-4782-883e-c109c7444871,54db5cf2-5029-4762-9611-ad68df3dae45,wishlist,4,2025-06-26 07:26:56.408233,2025-06-26 07:26:56.408233
ff6316f8-6c81-4efd-837d-ad369a5e2523,cc88c977-6313-46f4-a8ff-5b789fd94d48,1c9e637d-b15e-4309-904e-e409d307f453,wishlist,4,2025-06-26 07:34:12.418335,2025-06-26 07:34:12.418335
c4bd4d24-a1ad-4508-abc8-5922f3a16606,58d4384a-e5a1-478f-a0b3-cac39a19067a,5cfee122-a66a-430f-a9e4-6c1c3556eb13,view,2,2025-06-26 08:27:38.010509,2025-06-26 08:27:38.010509
adc5fe0d-039a-4c6f-8924-bef47b3000a4,335b1b57-7b9c-42fa-9f59-ea3f836ec21f,f9a12940-03aa-48f8-9543-fa8ca7725459,startBooking,8,2025-06-26 09:27:09.967279,2025-06-26 09:27:09.967279
9d26d007-046f-46d8-a584-d88ab2175b47,828bf822-2332-4bad-9e13-13019c03dd9e,11ce6a16-8aa5-42cc-81c8-4490ebabed99,view,2,2025-06-26 09:32:14.507429,2025-06-26 09:32:14.507429
a747fa68-3a5c-4a92-a852-ed6863a0668c,7e7e7c0d-aecb-46b3-bc05-bb8497aed94e,3f7d5941-74ad-4277-b0e8-304947bb4855,view,2,2025-06-26 11:26:08.118327,2025-06-26 11:26:08.118327
01d8a78a-5f12-4f96-a125-de30b1874e87,aee83437-a771-4171-81e4-18ef09f7b445,4acba65d-573c-4996-81e2-ce77e7d892f9,startBooking,8,2025-06-26 12:01:30.492566,2025-06-26 12:01:30.492566
4e6cba5a-dc96-4dce-ae21-968ea912bedd,669b1109-51e8-41a6-90db-f8338fb638cd,3303aa4d-d3ef-4e41-acd6-1950ed76eda2,wishlist,4,2025-06-26 12:14:21.686918,2025-06-26 12:14:21.686918
d609ba1d-43b1-4425-a00f-6358026683b6,dbb15edc-63f8-4090-8983-d818bff7d624,a8b1dbd1-e27c-46ea-88e8-041f89d9a747,view,2,2025-06-26 13:57:10.240267,2025-06-26 13:57:10.240267
efef7968-b986-4f98-a16d-80659c0c2252,df5de456-994e-41ca-909b-35747ca48b20,f95c3cea-e58d-4399-ae84-29e4bdd8622c,view,2,2025-06-26 14:19:01.395591,2025-06-26 14:19:01.395591
397b50d4-0bc3-4e2a-b4ab-fca1167ee1f6,ae514713-4474-426b-ade6-ed795d209901,49569357-627a-4f3d-8abf-8d58778a073d,wishlist,4,2025-06-26 15:04:15.067040,2025-06-26 15:04:15.067040
7dc2da48-654d-449f-a80d-9850a966d501,8301394f-28f9-4936-b015-8af6b78b34cc,a6688141-4438-47f1-9e8d-2e69725ecfc5,view,2,2025-06-26 16:29:27.939546,2025-06-26 16:29:27.939546
f4c3a62f-fbd3-4308-b833-743e056759f9,ae514713-4474-426b-ade6-ed795d209901,49569357-627a-4f3d-8abf-8d58778a073d,wishlist,4,2025-06-26 16:52:00.182694,2025-06-26 16:52:00.182694
4ed71b2c-e947-42d7-8da9-dc06d2c704e9,8ff32d47-0c28-407b-8c6f-384e118189ce,2a26d89c-7a45-47c5-b147-fbd4c1eea5ce,wishlist,4,2025-06-26 17:02:45.966132,2025-06-26 17:02:45.966132
027cfc49-fc6f-4ed4-a6a0-620e2ba42e1e,37c05e07-6491-46e7-90a3-1bfa3d9e0958,16cece4a-c1c1-44ec-b1f3-01a7a8508b45,view,2,2025-06-26 17:59:26.487118,2025-06-26 17:59:26.487118
aaa4945e-4c3d-410a-80f9-ed2e609a9a9f,3c4c230c-379b-4a56-a4c8-23cedbcc99f0,e68fd6f8-889b-424e-96e7-5823d4127b34,wishlist,4,2025-06-26 19:12:52.021221,2025-06-26 19:12:52.021221
9c00045e-c040-4817-a22a-a206d7c8f69b,759c73a6-a0b7-4606-bad0-de929a4d1bc6,e887479f-8e56-4a60-9eb0-44880f6bd2d6,wishlist,4,2025-06-26 19:48:29.774256,2025-06-26 19:48:29.774256
a473d5a2-1bbe-4b65-893d-f7d555e83edc,18d88586-f7f0-4dd0-81ed-2692c10ed359,3d72d71d-d24c-4a3a-8ec0-7563f7fd10c7,view,2,2025-06-26 21:23:35.654717,2025-06-26 21:23:35.654717
7e1a5774-3596-4c4c-b30f-89204d4c648f,0ed906a6-ba47-47a4-bb08-febb2d0efef3,fe7976f4-6b0e-4497-8bb2-5e43ce71550f,view,2,2025-06-26 21:44:27.028097,2025-06-26 21:44:27.028097
6c0fe335-a646-4432-8d32-40589eb26ea0,8b989509-7ac1-4e31-8c01-7d1c37d8722c,497d7964-a777-4725-a934-913b181eb8f0,startBooking,8,2025-06-26 21:50:56.309386,2025-06-26 21:50:56.309386
ca180c54-a319-45c4-b79e-9235f27094b2,adee5615-50d6-497f-9901-8731045b7317,ecc8169c-62fd-4f40-9c56-9b0378e59873,view,2,2025-06-26 21:58:24.808635,2025-06-26 21:58:24.808635
08c56dbf-9ded-4863-9d53-c88ffc3566c0,238ad90a-c8a9-400d-8502-222543b36eef,21f27121-8591-4001-8e16-daeab8c4602c,view,2,2025-06-26 23:02:28.624461,2025-06-26 23:02:28.624461
2c90c80e-e2c3-4b75-b3c6-9cfbcb0fe245,7c9f00c2-eaa8-447b-8b22-eae98a0469b9,5d7ad9c0-93c1-4ca0-a443-72febcf41fa7,view,2,2025-06-27 01:12:50.006562,2025-06-27 01:12:50.006562
96c92140-a685-431e-9b6d-25718963faf9,350c9c26-a23c-4114-a3ec-86a7c5a5d45e,37047dfe-f6bb-4d80-8cdc-a2f0a3988009,view,2,2025-06-27 02:11:40.136796,2025-06-27 02:11:40.136796
cddb6108-cedf-4a9e-9c40-4a7099130d91,53504b4a-4f6d-43dc-9720-78f52b057cc6,2a99e82c-a763-42c3-aedd-8c5548e57876,view,2,2025-06-27 02:29:02.551627,2025-06-27 02:29:02.551627
c9df6c26-f519-4413-935c-f03c87795e96,34c645d7-9f98-49b8-a1c9-12a090077df8,6efedb68-7a7a-4aa4-891c-f2bd40ecd7ff,view,2,2025-06-27 02:56:44.731544,2025-06-27 02:56:44.731544
765316ac-0901-40ab-9b02-18fcd9cabf94,16ba1fdc-ce4d-4d3c-8855-28632d14b1d9,7b7ce763-36f7-4d91-87e8-b97546503f25,view,2,2025-06-27 04:23:42.498745,2025-06-27 04:23:42.498745
8c87cc36-667c-4bac-a88c-d431f24782ef,d02776ce-3755-49ef-8221-fe0bb0b739ec,4bc24be5-e130-4a8b-906b-3949cda16208,wishlist,4,2025-06-27 05:33:54.830620,2025-06-27 05:33:54.830620
1c139dcd-bd84-442d-9a39-31fcdb4cf7ae,b3191ff8-6244-453c-9bf4-997c0b3b693d,23a09c18-c903-46c4-ad5f-45acf749f73b,view,2,2025-06-27 05:53:21.796109,2025-06-27 05:53:21.796109
688f4b13-75b2-465c-a26a-3cb674c7938b,54d36117-931b-48d4-a473-42a7f8020f42,b278a1c7-b3f3-4f6c-9057-7481620dd87f,view,2,2025-06-27 06:00:23.895133,2025-06-27 06:00:23.895133
507e5d3e-2e69-42ff-ac31-2fe49f5f9698,238ad90a-c8a9-400d-8502-222543b36eef,21f27121-8591-4001-8e16-daeab8c4602c,view,2,2025-06-27 06:56:44.701530,2025-06-27 06:56:44.701530
baabf06e-e75d-4f1a-aa67-c9a5f08d7330,d02776ce-3755-49ef-8221-fe0bb0b739ec,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-06-27 08:36:58.736573,2025-06-27 08:36:58.736573
6db945d4-a473-4edb-a7fd-8b5bda2f6666,82916091-4cf7-401c-9227-60c2d39ba4b8,4bc24be5-e130-4a8b-906b-3949cda16208,view,2,2025-06-27 08:41:22.637542,2025-06-27 08:41:22.637542
6cb530b8-bd53-4e6b-bda0-b77bdc08f528,a37670ed-38ef-4412-badf-d1b074209bf2,80d30a16-fe3e-43f7-a6e6-a7fc34518e53,view,2,2025-06-27 09:00:35.817300,2025-06-27 09:00:35.817300
303ba1b7-b112-4a15-823d-44fdbd173aa9,6eb45a37-ed1d-4f2b-bc5c-1876f1c396fe,9c630f79-46ce-45d4-ad6a-c9962f581e20,view,2,2025-06-27 10:26:00.396524,2025-06-27 10:26:00.396524
113548b3-e323-4b57-97b6-7933ba75d26a,397da574-90c3-48d2-9b9d-28c9e568ca0e,ca0e1dd4-10f2-4632-b306-77acc0811834,view,2,2025-06-27 12:33:41.294862,2025-06-27 12:33:41.294862
ed04dde1-9687-4f73-b648-90f48c31dde9,16ba1fdc-ce4d-4d3c-8855-28632d14b1d9,6b446e37-c61f-4539-bb55-f03bb5b0f054,view,2,2025-06-27 12:38:43.798915,2025-06-27 12:38:43.798915
e86f3081-bb4f-48bb-b485-6360613828c9,e038a433-aad4-4d99-9b70-7bfc83a7aa8d,f70616a1-8f2d-4df5-ad45-798f0d999a0e,view,2,2025-06-27 13:31:58.206829,2025-06-27 13:31:58.206829
999a3608-6371-4222-a1b4-c947055eb007,09624efb-aa55-43e1-ae7d-a3dc510664fa,e71b4ccd-1c57-4311-bc43-57455be4bf73,view,2,2025-06-27 14:38:43.632177,2025-06-27 14:38:43.632177
02b5c9ee-28cd-435e-a5bc-e55d255b6305,8429f355-0c0f-4721-b5f5-ee7cf3f03d51,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,startBooking,8,2025-06-27 16:22:21.312889,2025-06-27 16:22:21.312889
fbede601-fbd4-4f4e-a28b-bece9f57b11c,52fb961a-817a-4f48-a39b-d45bdb03f51f,03b6e7ef-5a04-4bfc-9732-461b852e35e7,view,2,2025-06-27 16:25:17.310802,2025-06-27 16:25:17.310802
3ce7d18c-da16-435d-87a5-58e1107c5168,1b02fb11-b42f-4bc8-a05c-7510143564f0,d0f6ee4c-a590-4518-b729-6015d2b664be,wishlist,4,2025-06-27 17:52:47.533453,2025-06-27 17:52:47.533453
91bd2653-7b9f-4e9d-9a0a-840ff9c87b23,e2a8c4ed-017d-4798-9177-5c039252a333,e584e502-55d5-4072-b1c8-7e6863652163,view,2,2025-06-27 19:01:32.675703,2025-06-27 19:01:32.675703
3c35ef0c-8732-4391-8084-cf831a7abd6d,58d4384a-e5a1-478f-a0b3-cac39a19067a,2d2c0f00-2e9d-48c2-a299-214c3a8845c0,chatOwner,6,2025-06-27 19:02:36.596504,2025-06-27 19:02:36.596504
2b3dcea3-4be4-406b-bc71-fcabf0d2038e,5cea9c0c-97f7-4bd1-9ac1-525bd1a82c23,bfa534ab-3e58-4216-96f0-8380963c6ba2,view,2,2025-06-27 19:39:51.190988,2025-06-27 19:39:51.190988
bf25f30f-8e61-4e68-99c0-7a8bc65f320f,21369fc9-6805-4984-ac04-7807f03b1c70,45cbfe1d-aacc-4732-9e85-6dffb17f1ecb,view,2,2025-06-27 20:07:32.206803,2025-06-27 20:07:32.206803
f6de87c6-d020-47bd-b1fd-5b500637de6b,7c9f00c2-eaa8-447b-8b22-eae98a0469b9,3ff3048e-60ad-4fc5-b784-59308bc477af,view,2,2025-06-27 21:16:43.590918,2025-06-27 21:16:43.590918
90c50a7f-2215-4508-8290-ffc774636045,0c2e474e-7f17-4ffc-8597-3fea4195f308,4caff3ff-6378-4ca5-984e-40f9c8567d9a,view,2,2025-06-27 22:58:35.516355,2025-06-27 22:58:35.516355
b75c4451-2b45-4e5e-acf7-88bd86b250d5,14c6a950-d464-4fac-8faa-bc4d85533e56,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-06-27 23:24:27.548003,2025-06-27 23:24:27.548003
41a8a954-730f-4609-87dd-3406d04ace5c,e278e7c0-2f0c-4860-a8db-a3fcf9195cfb,d79a220e-8ce4-4c3a-a49a-4be266c5a257,view,2,2025-06-27 23:52:09.174330,2025-06-27 23:52:09.174330
e92416ea-d2bc-41c5-9ba2-36c31ce9acd0,669b1109-51e8-41a6-90db-f8338fb638cd,33249670-c05a-4c4f-a925-8ac7d2c7950d,chatOwner,6,2025-06-28 00:49:19.428994,2025-06-28 00:49:19.428994
5a9c70cc-3837-4c41-a464-87aa7ccfc228,a191a9b3-823a-4004-9a35-10d161371a75,6b0df09b-924b-4d25-8b64-a19e67d5c278,view,2,2025-06-28 01:21:44.619143,2025-06-28 01:21:44.619143
1627c4a3-3f32-412b-a86f-de9e68c68ad9,17c65c32-f56e-472b-a2a9-2c47461aad14,05d4ab09-9a63-41dc-be49-8960b341b208,view,2,2025-06-28 01:44:12.780904,2025-06-28 01:44:12.780904
f44acfee-4274-4615-9686-20d4f0a6fd0d,988fd346-67c3-45f9-8710-77b3ff88fdf9,260baac5-bba2-48f5-a6fc-161f4cf5eead,view,2,2025-06-28 01:52:33.291261,2025-06-28 01:52:33.291261
47bb3dc0-2efa-46bb-9ad2-2c81ff4121ef,c1c7d5ab-fa7f-4574-99d8-3c56819541e9,32cde4a4-7496-4b78-8c86-33f5a8c28d99,view,2,2025-06-28 03:02:43.106446,2025-06-28 03:02:43.106446
b3a5ae53-ed9c-413f-92c9-44d4d7099adc,3fda41a0-7bf8-4d2b-84bb-9b9be7fe527e,4acba65d-573c-4996-81e2-ce77e7d892f9,wishlist,4,2025-06-28 04:00:51.396804,2025-06-28 04:00:51.396804
a103e640-a161-4ab9-860f-d8e47289a9b4,6e7bc1f5-f644-4e61-98cc-9247d2cedb91,3826bafe-a9fd-4f70-8437-b44c84835790,view,2,2025-06-28 04:23:36.440995,2025-06-28 04:23:36.440995
7e1b6873-533f-43b2-8027-c787dc01046a,bab00cbe-84cd-4c6f-b717-ccd44d1bf607,3f558170-f5ad-4b1b-94a2-b90e9533fc0b,view,2,2025-06-28 04:29:48.189204,2025-06-28 04:29:48.189204
774bfe9f-e98b-4c20-8550-b8b47a73cf7c,9596efa2-6e92-4755-82f4-9d4737abc15b,bc729728-a929-46a5-b883-646e25a98083,view,2,2025-06-28 06:01:13.974266,2025-06-28 06:01:13.974266
5552de62-6af0-4e97-ae2e-316900f8495c,83e8f181-f6a4-448b-9f76-76664c8b9032,5c5addc2-dce5-4666-9ad2-3f7951470744,view,2,2025-06-28 06:45:24.532324,2025-06-28 06:45:24.532324
ab1becc1-03dc-448e-ad4a-42917174b541,b75f810b-089e-40aa-abaa-1c7de5c0c908,be17ec4f-8c8b-44a3-a726-3c625a8d113c,view,2,2025-06-28 08:02:11.745171,2025-06-28 08:02:11.745171
8a78ced9-3052-4e05-9673-5d042022fb6e,5f177308-1e80-4a59-b433-771e4bc6db14,7526e69b-e314-4310-befc-b1c64b9972fe,view,2,2025-06-28 08:07:12.277728,2025-06-28 08:07:12.277728
1f14ebd2-01fb-40c3-b28d-e38f41228ace,e2537128-2a5b-4cc6-8a2d-3f337ccffd0e,44e3e0ee-6131-4f44-9d71-d802adddcfc7,view,2,2025-06-28 08:59:04.470016,2025-06-28 08:59:04.470016
721486e7-427d-4807-97a9-576832d0bc91,a93f63ea-64a5-4ff6-884c-9f25037d5a48,bcfa043f-e914-4c12-b438-fdd962244cf1,view,2,2025-06-28 09:18:25.969965,2025-06-28 09:18:25.969965
11858284-f240-40ef-9d11-48af90c596af,874f3518-8124-437f-9bc6-a52836a4ec4e,5b17c89c-00ef-48c0-b444-d2c407023288,wishlist,4,2025-06-28 09:24:32.616185,2025-06-28 09:24:32.616185
18c56c90-af22-4442-8abc-2a83c52ebc81,5667cf3c-4b76-47cd-b5ba-676d3b28dc62,89ba20b9-043b-4a37-b79c-ad3d042dde95,view,2,2025-06-28 10:11:24.488764,2025-06-28 10:11:24.488764
33b791c8-4d4e-44d4-966f-a01716f07fb8,8b2c3bac-aeaf-4eba-8ae7-30eb65484e8b,bff1e708-a615-4475-a5d2-366032f95e47,wishlist,4,2025-06-28 10:32:30.664067,2025-06-28 10:32:30.664067
eef98d40-ba3b-4a5f-a05d-1c6a71951547,4ead5d8e-7a01-4b8b-bb78-2049c96af17d,7f5bb3e7-1e23-4c5f-afe0-8478ee927976,view,2,2025-06-28 11:22:06.046720,2025-06-28 11:22:06.046720
126c89ba-6028-4150-a9a4-445eb95ca408,397da574-90c3-48d2-9b9d-28c9e568ca0e,b69549fd-7182-48a0-84ab-5f38d0e2a04d,wishlist,4,2025-06-28 11:22:39.874676,2025-06-28 11:22:39.874676
72ae3a1b-a4af-4cc2-8691-a0b92eb7368a,906b0888-f623-406b-9881-142434556753,2d2c0f00-2e9d-48c2-a299-214c3a8845c0,wishlist,4,2025-06-28 12:14:49.728865,2025-06-28 12:14:49.728865
69656110-3951-4102-ae04-0da5bfdc02b1,a93f63ea-64a5-4ff6-884c-9f25037d5a48,f75454b4-571b-4f4b-aaa0-a2f2071e7054,view,2,2025-06-28 12:56:11.961061,2025-06-28 12:56:11.961061
269a1334-6d19-4dcc-b2f7-30b21795aedb,b264a343-f01c-4f11-a4b1-7f962293b7f1,046e0d8a-8a69-4966-b984-70719fe1cb46,view,2,2025-06-28 15:44:42.185148,2025-06-28 15:44:42.185148
ece4e063-a75c-4df4-9ad8-ed5b7d36a4e4,389558d9-b4f7-4c35-ba3e-0c3775ce0402,f626ce5f-b1dc-428a-a94d-ffb0299bfe47,wishlist,4,2025-06-28 15:47:36.462031,2025-06-28 15:47:36.462031
1c0bb233-b604-4cf1-8f73-3ddca92926e5,23229ec8-8489-4a4b-8a03-4cfdadf290c7,b9e7af6f-d6e5-4e28-9324-e3b519c30527,wishlist,4,2025-06-28 16:34:46.663821,2025-06-28 16:34:46.663821
c5ab0190-06df-4092-ba37-c1c4fbf820f9,b99bc629-23ff-4672-9437-e12f9f8a29f5,1d14714c-aaab-413a-a376-45018ef11279,startBooking,8,2025-06-28 16:53:51.953743,2025-06-28 16:53:51.953743
0acfecf8-36cb-43c6-95a0-d2fa0d204d69,0efcf89c-7f5e-41fa-9bf0-bd2ff921fc11,b32c32ef-fc00-40b1-bfb0-a5a0482c835e,view,2,2025-06-28 17:09:51.251929,2025-06-28 17:09:51.251929
bb576e0e-e0f5-4348-a370-d8288c322643,b6e72786-5d4c-4f13-baf0-8d39a66af34f,9bf34edf-9c04-458e-a611-e2b9b09fb342,view,2,2025-06-28 17:32:52.590280,2025-06-28 17:32:52.590280
9ae6c86c-9f2e-4968-818f-23baee4bb2af,e2d41ee7-ab2a-4b16-a9e3-7b17f778e0fa,e80aff3b-65a8-439b-bd80-fc78bc82ccb8,chatOwner,6,2025-06-28 17:55:39.838469,2025-06-28 17:55:39.838469
00ee069d-94e5-4edc-9338-d0a934101f9d,350c9c26-a23c-4114-a3ec-86a7c5a5d45e,f4c0308e-7214-4d53-ad90-ad0ce8ada063,view,2,2025-06-28 18:06:11.856895,2025-06-28 18:06:11.856895
f4036d3f-7be3-4193-9c82-f6b8d6072349,94c36fd5-47b2-4620-bebc-d5b0e07f33ba,25b2a586-d6fd-452a-b5d6-c51454bb39e5,view,2,2025-06-28 18:10:58.359562,2025-06-28 18:10:58.359562
4f24c679-1fc2-44b0-a7f9-6065af40369d,d8431b5f-4cfb-471a-90f2-c3a2eefa33b5,c863c866-8b7e-4cb8-b0e8-799e942e71c3,wishlist,4,2025-06-28 19:11:07.160141,2025-06-28 19:11:07.160141
